Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
7,11,2022,2,9,19,BEG,3.91,16,4.09,NF,22,15,12,3,1,1,0,0,0,17,0,0,16,0,0,2,2,874,12,12
7,11,2022,2,9,28,BEG,1.91,6,3.14,NF,25,18,6,4,1,0,0,0,0,8,0,0,6,0,0,1,4,564,6,6
7,11,2022,2,9,33,BEG,1.71,2,1.16,NF,27,17,5,4,1,0,0,0,0,5,0,0,2,0,0,1,1,657,2,2
7,11,2022,2,10,1,BEG,4.51,13,2.88,NF,17,22,12,3,0,0,0,0,0,21,0,0,20,0,0,3,4,1013,11,11
7,11,2022,2,10,19,BEG,4.78,15,3.13,NF,18,21,9,4,2,0,0,0,0,23,0,0,20,0,0,3,3,1098,11,12
7,11,2022,2,11,35,BEG,5.89,20,3.39,NF,20,19,9,4,2,0,0,0,0,28,0,0,23,0,0,2,2,1038,16,17
7,11,2022,2,12,39,BEG,4.51,17,3.76,NF,17,20,10,7,0,0,0,0,0,21,0,0,20,0,0,2,4,1085,13,14
7,11,2022,2,12,46,BEG,4.17,12,2.87,NF,19,18,14,3,0,0,0,0,0,20,0,0,17,0,0,5,2,827,12,12
7,11,2022,2,12,52,BEG,3.61,11,3.04,NF,20,20,10,4,0,0,0,0,0,13,0,0,11,0,0,2,3,953,10,10
7,11,2022,2,12,58,BEG,5.14,13,2.52,NF,17,20,13,4,0,0,0,0,0,25,0,0,19,0,0,5,5,1117,13,13
7,11,2022,2,13,18,BEG,4.24,13,3.06,NF,19,18,13,2,2,0,0,0,0,16,0,0,14,0,0,4,4,925,13,12
7,11,2022,2,13,24,BEG,3.85,14,3.63,NF,22,17,8,5,2,0,0,0,0,18,0,0,16,0,0,2,2,655,13,13
7,11,2022,2,13,47,BEG,4.78,14,2.92,NF,16,21,14,3,0,0,0,0,0,22,0,0,20,0,0,4,7,936,14,14
7,11,2022,2,13,54,BEG,2.81,12,4.27,NF,21,15,13,5,0,0,0,0,0,14,0,0,12,0,0,2,1,711,10,12
7,11,2022,2,14,13,BEG,4.03,16,3.97,NF,23,16,13,2,0,0,0,0,0,17,0,0,16,0,0,1,1,767,12,13
7,11,2022,2,14,21,BEG,3.92,16,4.08,NF,15,28,10,1,0,0,0,0,0,19,0,0,18,0,0,3,3,931,13,12
7,11,2022,2,14,44,BEG,4.87,15,3.08,NF,22,21,5,4,1,1,0,0,0,22,0,0,19,0,0,2,4,799,12,13
7,11,2022,2,14,52,BEG,3.69,14,3.79,NF,24,16,13,1,0,0,0,0,0,17,0,0,14,0,0,2,1,691,9,12
7,11,2022,2,16,3,BEG,4.32,15,3.47,NF,20,16,13,4,1,0,0,0,0,21,0,0,18,0,0,3,4,927,14,14
7,11,2022,2,16,6,BEG,2.39,10,4.18,NF,24,16,8,5,1,0,0,0,0,11,0,0,10,0,0,2,4,614,9,9
7,11,2022,2,16,26,BEG,2.97,11,3.70,NF,22,19,9,4,0,0,0,0,0,14,0,0,11,0,0,1,3,686,9,11
7,11,2022,2,16,46,BEG,5.49,19,3.46,NF,16,21,14,2,1,0,0,0,0,24,0,0,23,0,0,4,3,1128,13,13
7,11,2022,2,16,50,BEG,3.24,10,3.08,NF,19,17,14,4,0,0,0,0,0,15,0,0,13,0,0,2,4,766,10,10
7,11,2022,2,17,19,BEG,2.43,9,3.70,NF,16,21,15,2,0,0,0,0,0,11,0,0,10,0,0,5,3,829,9,9
7,11,2022,2,17,45,BEG,4.77,16,3.35,NF,19,19,10,4,2,0,0,0,0,21,0,0,18,0,0,3,4,911,16,15
7,11,2022,2,17,49,BEG,3.65,11,3.01,NF,22,18,7,7,0,0,0,0,0,17,0,0,15,0,0,3,5,889,9,9
7,11,2022,2,18,12,BEG,4.53,16,3.53,NF,20,15,13,6,0,0,0,0,0,24,0,0,18,0,0,3,2,774,10,12
7,11,2022,2,18,38,BEG,5.39,23,4.26,NF,15,23,12,4,0,0,0,0,0,25,0,0,24,0,0,2,2,894,15,16
10,11,2022,17,59,55,BEG,5.65,18,3.18,NF,17,19,13,4,1,0,0,0,0,25,0,0,22,0,0,3,2,975,14,16
10,11,2022,18,0,19,BEG,4.57,16,3.50,NF,18,22,10,3,1,0,0,0,0,19,0,0,18,0,0,3,3,953,14,15
10,11,2022,18,1,5,BEG,5.36,18,3.35,NF,17,22,10,5,0,0,0,0,0,21,0,0,18,0,0,2,2,1020,12,14
10,11,2022,18,1,12,BEG,4.90,17,3.46,NF,16,20,13,5,0,0,0,0,0,19,0,0,17,0,0,3,3,930,17,17
10,11,2022,18,1,22,BEG,3.01,11,3.65,NF,25,15,11,0,1,2,0,0,0,11,0,0,11,0,0,1,2,520,10,11
10,11,2022,18,1,32,BEG,3.97,14,3.52,NF,18,18,17,1,0,0,0,0,0,16,0,0,14,0,0,3,1,887,11,11
10,11,2022,18,1,44,BEG,4.70,16,3.40,NF,21,19,9,4,1,0,0,0,0,18,0,0,16,0,0,3,4,910,12,12
10,11,2022,18,1,49,BEG,3.27,9,2.75,NF,22,17,12,0,3,0,0,0,0,15,0,0,11,0,0,2,4,712,9,9
10,11,2022,18,3,5,BEG,4.13,12,2.90,NF,23,17,6,7,1,0,0,0,0,14,0,0,12,0,0,2,1,836,8,11
10,11,2022,18,3,46,BEG,4.93,17,3.44,NF,17,21,8,8,0,0,0,0,0,22,0,0,20,0,0,3,4,1005,14,14
10,11,2022,18,4,20,BEG,3.87,18,4.65,NF,19,24,7,3,1,0,0,0,0,20,0,0,19,0,0,2,2,917,11,10
10,11,2022,18,4,25,BEG,2.42,11,4.54,NF,24,16,7,5,2,0,0,0,0,13,0,0,11,0,0,1,1,550,7,9
10,11,2022,18,4,56,BEG,4.05,14,3.45,NF,20,17,13,3,1,0,0,0,0,18,0,0,16,0,0,3,2,725,11,13
10,11,2022,18,5,12,BEG,4.24,17,4.00,NF,21,14,16,3,0,0,0,0,0,18,0,0,17,0,0,2,2,819,15,16
10,11,2022,18,5,25,BEG,1.89,7,3.70,NF,29,9,11,3,1,1,0,0,0,8,0,0,7,0,0,1,1,494,7,7
10,11,2022,18,5,52,BEG,3.04,10,3.28,NF,24,15,10,5,0,0,0,0,0,13,0,0,11,0,0,4,3,792,10,10
10,11,2022,18,6,6,BEG,3.69,13,3.52,NF,17,23,13,1,0,0,0,0,0,16,0,0,15,0,0,4,2,731,12,13
10,11,2022,18,6,41,BEG,4.04,14,3.46,NF,18,20,11,4,1,0,0,0,0,17,0,0,14,0,0,2,4,865,10,10
10,11,2022,18,6,50,BEG,2.28,6,2.63,NF,25,18,6,2,3,0,0,0,0,10,0,0,8,0,0,3,2,563,6,6
10,11,2022,18,8,4,BEG,3.61,15,4.15,NF,22,19,6,6,0,1,0,0,0,16,0,0,15,0,0,3,3,728,13,13
10,11,2022,18,8,20,BEG,5.19,12,2.31,NF,17,22,13,2,0,0,0,0,0,22,0,0,17,0,0,4,5,1267,11,11
10,11,2022,18,8,57,BEG,4.40,17,3.86,NF,17,20,12,5,0,0,0,0,0,19,0,0,18,0,0,2,4,944,15,16
10,11,2022,18,9,58,BEG,5.04,14,2.77,NF,19,24,7,3,1,0,0,0,0,25,0,0,18,0,0,3,3,944,11,12
10,11,2022,18,10,44,BEG,4.35,17,3.90,NF,17,24,8,4,1,0,0,0,0,20,0,0,18,0,0,2,2,898,13,13
10,11,2022,18,10,49,BEG,3.92,12,3.06,NF,18,18,13,4,1,0,0,0,0,19,0,0,18,0,0,4,4,927,12,12
10,11,2022,18,11,4,BEG,3.83,15,3.91,NF,16,23,13,2,0,0,0,0,0,17,0,0,15,0,0,3,2,734,13,15
11,11,2022,19,44,12,BEG,4.29,16,3.72,NF,21,18,11,4,0,0,0,0,0,20,0,0,18,0,0,2,3,776,12,12
11,11,2022,19,44,33,BEG,5.47,18,3.29,NF,16,21,14,2,1,0,0,0,0,24,0,0,20,0,0,3,3,1003,15,17
11,11,2022,19,44,40,BEG,3.00,9,3.00,NF,23,17,12,1,1,0,0,0,0,11,0,0,10,0,0,2,2,668,8,9
11,11,2022,19,44,46,BEG,4.13,14,3.38,NF,25,13,11,4,0,1,0,0,0,18,0,0,16,0,0,2,3,735,10,10
12,11,2022,19,10,26,BEG,5.80,19,3.27,NF,16,21,14,3,0,0,0,0,0,24,0,0,20,0,0,3,3,1036,12,15
12,11,2022,19,10,46,BEG,5.13,18,3.50,NF,17,24,10,3,0,0,0,0,0,22,0,0,21,0,0,2,2,826,12,14
19,11,2022,18,16,25,BEG,4.17,15,3.59,NF,22,15,11,5,0,1,0,0,0,20,0,0,17,0,0,2,2,827,10,10
19,11,2022,18,17,19,BEG,3.38,12,3.55,NF,21,17,12,3,1,0,0,0,0,13,0,0,12,0,0,1,4,950,12,12
19,11,2022,18,17,50,BEG,3.01,10,3.32,NF,26,13,7,6,2,0,0,0,0,13,0,0,10,0,0,1,1,705,9,10
19,11,2022,18,18,4,BEG,5.77,16,2.77,NF,18,17,16,3,0,0,0,0,0,19,0,0,19,0,0,3,3,1150,16,15
19,11,2022,18,18,12,BEG,4.20,10,2.38,NF,25,13,10,4,2,0,0,0,0,15,0,0,12,0,0,3,4,1215,10,10
20,11,2022,22,7,55,BEG,2.85,12,4.21,NF,23,14,12,5,0,0,0,0,0,15,0,0,12,0,0,3,2,702,9,10
20,11,2022,22,8,9,BEG,3.17,13,4.10,NF,21,16,11,5,1,0,0,0,0,15,0,0,13,0,0,2,1,731,13,13
